CloneID,SBK1,SBK2,SBK3,SAK1,SAK2,SAK4
100259807,1,0,NA,0,NA,0
100259807,NA,0,1,0,NA,0
100259810,0,1,NA,1,NA,1
100259811,1,0,NA,0,NA,0
100259813,1,0,NA,0,NA,NA
100259819,1,0,NA,1,NA,NA
100259820,0,1,NA,0,NA,NA
100259828,0,1,NA,1,NA,NA
100259828,0,1,NA,1,NA,NA
100259833,NA,0,NA,0,1,NA
100259833,1,0,NA,0,NA,NA
100259835,1,0,NA,0,NA,NA
100259836,1,0,NA,0,NA,NA
100259837,NA,1,0,1,NA,NA
100259836,NA,0,NA,0,1,NA
100259840,1,0,NA,0,NA,NA
100259840,NA,0,1,0,NA,NA
100259840,1,0,NA,0,NA,NA
100259843,0,1,NA,1,NA,NA
100259844,1,0,NA,0,NA,NA
100259845,0,1,NA,1,NA,NA
100259849,1,0,NA,0,NA,NA
100259849,1,0,NA,0,NA,NA
100259855,0,0,1,0,0,0
100259861,1,0,NA,0,NA,0
100259876,1,0,NA,0,NA,NA
100259877,1,1,0,1,NA,NA
100259877,NA,1,0,1,NA,NA
100259880,1,0,NA,0,NA,NA
100259880,1,0,NA,0,NA,NA
100259884,NA,0,1,0,NA,0
100259889,1,0,NA,0,NA,NA
100259895,1,1,NA,0,NA,NA
100259896,0,0,NA,1,NA,NA
100259896,0,0,NA,1,NA,NA
100259898,1,1,0,1,NA,NA
100259899,0,0,1,0,NA,0
100259910,1,0,NA,0,NA,NA
100259910,1,0,NA,0,NA,NA
100259919,0,1,NA,0,NA,0
100259932,NA,1,NA,0,0,0
100259939,NA,1,NA,0,NA,0
100259943,1,0,NA,0,NA,NA
100259944,0,1,NA,1,NA,NA
100259945,0,0,1,0,NA,0
100259947,1,0,NA,0,NA,0
100259950,1,0,0,NA,NA,NA
100259951,NA,1,1,0,0,NA
100259959,1,1,NA,2,0,NA
100259961,1,NA,NA,1,0,NA
100259961,NA,1,NA,1,0,NA
100259970,NA,1,NA,0,0,NA
100259977,1,0,NA,0,0,NA
100259978,NA,1,NA,1,1,0
100259981,1,0,NA,1,NA,NA
100259985,1,0,NA,0,NA,NA
100259986,0,1,NA,1,NA,NA
100259985,1,0,NA,0,NA,NA
100259985,1,0,NA,0,NA,NA
100259987,1,NA,NA,0,NA,0
100259992,1,0,NA,0,NA,NA
100259992,1,0,NA,0,NA,NA
100259997,1,0,NA,0,NA,NA
100259997,1,0,NA,0,NA,NA
100259997,1,0,NA,0,NA,NA
100259997,1,0,NA,0,NA,NA
100260003,1,0,NA,0,NA,NA
100260006,1,1,0,1,NA,1
100260017,1,0,NA,0,NA,0
100260020,NA,1,NA,1,0,NA
100260021,0,1,NA,1,NA,NA
100260024,1,0,NA,0,NA,0
100260025,1,0,NA,0,NA,0
100260026,1,1,NA,0,NA,NA
100260029,1,0,NA,0,NA,NA
100260029,1,0,NA,0,NA,NA
100260030,1,0,NA,0,NA,NA
100260031,0,1,NA,1,NA,NA
100260035,1,0,NA,1,NA,NA
100260039,0,1,NA,1,NA,NA
100260040,1,1,0,1,NA,NA
100260040,NA,1,0,1,NA,NA
100260042,1,1,NA,0,NA,NA
100260046,1,0,NA,0,NA,NA
100260047,1,0,NA,0,NA,NA
100260048,0,1,NA,1,NA,NA
100260053,0,0,NA,0,1,NA
100260056,1,0,NA,0,NA,NA
100260056,1,0,NA,0,NA,NA
100260064,NA,0,NA,0,NA,1
100260064,1,0,NA,0,NA,NA
100260068,0,0,1,0,NA,1
100260077,1,1,0,NA,NA,NA
100260078,0,2,1,1,NA,1
100260078,0,0,NA,1,NA,NA
100260078,0,0,NA,1,NA,NA
100260080,1,0,NA,0,NA,0
100260081,0,1,NA,1,NA,NA
100260085,1,1,NA,2,0,0
100260086,0,0,NA,0,0,1
100260086,0,0,NA,0,0,1
100260092,1,0,NA,1,NA,NA
100260093,NA,1,NA,0,0,NA
100260094,0,1,NA,0,NA,NA
100260097,NA,1,NA,0,0,0
100260101,0,0,NA,0,NA,1
100260105,1,0,0,1,NA,NA
100260105,1,0,0,NA,NA,NA
100260106,1,0,NA,1,NA,NA
100260117,NA,1,NA,0,NA,0
100260123,0,1,NA,1,NA,NA
100260126,1,0,NA,0,NA,0
100260129,1,0,NA,0,0,0
100260131,1,0,NA,0,NA,NA
100260134,1,0,NA,0,NA,NA
100260137,0,1,NA,1,NA,NA
100260138,1,1,NA,0,NA,0
100260139,1,0,NA,0,NA,NA
100260148,1,NA,NA,2,0,1
100260152,0,NA,1,0,NA,0
100260156,0,1,NA,0,NA,NA
100260170,1,0,NA,0,NA,NA
100260171,1,1,NA,1,0,NA
100260170,NA,0,NA,0,1,NA
100260179,1,0,NA,0,NA,NA
100260182,0,0,1,0,NA,0
100260185,1,0,NA,0,NA,NA
100260191,1,0,NA,0,NA,NA
100260194,1,0,NA,0,NA,1
100260196,1,NA,0,0,NA,0
100260199,0,0,NA,1,NA,NA
100260209,1,0,NA,0,NA,NA
100260209,NA,0,NA,0,NA,1
100260209,NA,0,NA,0,NA,1
100260213,NA,2,NA,1,1,0
100260219,0,1,NA,0,NA,NA
100260220,1,0,NA,1,NA,NA
100260230,0,0,NA,0,NA,1
100260229,1,1,NA,2,0,0
100260236,NA,1,NA,0,0,0
100260236,1,NA,NA,0,0,0
100260243,1,1,NA,2,NA,0
100260248,1,1,0,1,NA,1
100260250,1,1,NA,1,0,1
100260252,1,0,NA,0,NA,NA
100260252,1,0,NA,0,NA,NA
100260272,1,1,NA,0,NA,NA
100260276,0,1,NA,1,NA,1
100260277,0,1,NA,1,NA,1
100260278,0,1,NA,1,NA,1
100260287,1,0,NA,1,0,NA
100260289,1,0,NA,0,NA,NA
100260289,NA,0,NA,0,1,NA
100260289,1,0,NA,0,NA,NA
100260295,NA,2,NA,2,0,1
100260294,1,0,NA,0,NA,0
100260294,1,0,NA,0,NA,0
100260318,0,1,NA,1,NA,NA
100260325,1,0,NA,0,NA,NA
100260326,0,1,NA,1,NA,NA
100260330,1,0,NA,0,NA,NA
100260330,1,0,NA,0,NA,NA
100260341,NA,0,NA,0,1,NA
100260341,1,0,NA,0,NA,NA
100260346,1,0,NA,0,NA,NA
100260350,0,1,NA,1,NA,NA
100260363,NA,0,1,0,NA,0
100260368,1,0,0,0,NA,NA
100260368,1,0,0,0,NA,NA
100260368,1,0,0,0,NA,NA
100260369,NA,1,0,1,NA,NA
100260368,1,0,0,0,NA,NA
100260384,1,0,NA,0,NA,NA
100260384,NA,0,NA,0,1,NA
100260384,1,0,NA,0,NA,NA
100260385,NA,1,NA,1,0,NA
100260384,NA,0,NA,0,1,NA
100260388,1,0,NA,0,NA,NA
100260389,NA,1,0,1,NA,NA
100260388,1,0,NA,0,NA,NA
100260393,NA,1,0,1,NA,1
100260395,1,0,NA,1,NA,NA
100260394,1,0,NA,0,NA,0
100260400,0,1,NA,NA,1,NA
100260401,1,0,NA,0,NA,NA
100260408,1,1,NA,0,NA,NA
100260421,1,0,NA,1,NA,NA
100260423,1,0,NA,0,NA,NA
100260432,1,0,NA,0,NA,NA
100260440,1,0,NA,0,NA,NA
100260447,1,1,0,1,NA,NA
100260461,NA,1,NA,1,NA,0
100260463,NA,1,NA,1,NA,0
100260468,NA,0,1,0,0,NA
100260470,NA,1,0,1,NA,NA
100260469,1,0,NA,0,NA,NA
100260473,NA,1,NA,0,0,0
100260476,1,0,NA,0,NA,NA
100260476,NA,0,NA,0,1,NA
100260483,1,0,NA,0,NA,NA
100260484,0,1,NA,1,NA,NA
100260483,1,0,NA,0,NA,NA
100260492,1,0,NA,0,NA,NA
100260492,NA,0,NA,0,NA,1
100260492,1,0,NA,0,NA,NA
100260498,1,0,0,0,NA,NA
100260498,1,0,0,0,NA,NA
100260498,1,0,0,0,NA,NA
100260498,1,0,0,0,NA,NA
100260498,1,0,0,0,NA,NA
100260499,NA,1,0,1,NA,NA
100260504,1,0,NA,0,NA,0
100260505,NA,1,NA,1,0,1
100260506,1,0,NA,0,NA,NA
100260514,NA,1,0,1,NA,NA
100260515,1,0,NA,0,NA,NA
100260514,NA,1,0,1,NA,NA
100260518,1,0,NA,0,NA,NA
100260527,1,0,NA,0,NA,NA
100260537,1,1,0,1,NA,NA
100260552,1,1,0,1,NA,NA
100260558,0,1,NA,1,NA,NA
100260557,1,0,NA,0,NA,NA
100260559,0,1,NA,1,NA,NA
100260564,0,0,1,0,NA,0
100260568,0,NA,NA,1,1,NA
100260569,1,NA,NA,0,0,NA
100260569,1,NA,NA,0,0,NA
100260576,0,NA,NA,0,NA,1
100260576,0,NA,NA,0,NA,1
100260584,NA,0,NA,0,NA,1
100260591,1,0,NA,0,NA,NA
100260592,1,0,NA,0,NA,NA
100260597,1,0,NA,0,NA,NA
100260606,1,0,NA,0,NA,0
100260613,1,0,NA,0,NA,NA
100260613,1,0,NA,0,NA,NA
100260627,1,0,NA,0,NA,NA
100260627,1,0,NA,0,NA,NA
100260641,0,0,NA,NA,1,NA
100260642,1,1,NA,NA,NA,0
100260653,1,0,NA,0,NA,NA
100260657,1,0,NA,0,NA,NA
100260657,1,0,NA,0,NA,NA
100260658,NA,1,NA,1,0,NA
100260669,NA,1,NA,1,NA,0
100260674,1,0,NA,0,NA,NA
100260681,0,1,NA,1,NA,NA
100260686,1,0,NA,0,NA,NA
100260687,1,0,NA,0,NA,NA
100260692,1,0,NA,0,NA,NA
100260692,1,0,NA,0,NA,NA
100260700,1,NA,0,0,NA,NA
100260701,0,NA,1,1,NA,NA
100260715,0,0,NA,0,NA,1
100260715,0,0,NA,0,NA,1
100260715,0,0,NA,0,NA,1
100260720,1,0,NA,0,NA,NA
100260726,1,0,NA,0,NA,NA
100260726,1,0,NA,0,NA,NA
100260726,1,0,NA,0,NA,NA
100260737,NA,1,NA,0,0,NA
100260753,1,0,NA,0,NA,NA
100260755,NA,NA,0,1,NA,1
100260755,NA,1,0,1,NA,1
100260773,NA,0,NA,0,NA,1
100260773,1,0,NA,0,NA,NA
100260781,1,0,NA,0,NA,NA
100260785,1,0,NA,0,NA,NA
100260786,NA,1,0,1,NA,NA
100260785,1,0,NA,0,NA,NA
100260785,1,0,NA,0,NA,NA
100260795,NA,1,NA,1,0,NA
100260810,1,0,NA,0,NA,NA
100260810,1,0,NA,0,NA,NA
100260814,NA,1,NA,0,0,NA
100260818,NA,0,NA,0,1,NA
100260819,0,1,NA,1,NA,NA
100260819,0,1,NA,1,NA,NA
100260818,NA,0,NA,0,1,NA
100260827,1,0,NA,0,0,NA
100260828,1,NA,NA,0,0,0
100260831,1,0,NA,0,NA,NA
100260832,1,0,NA,1,NA,NA
100260831,1,0,NA,0,NA,NA
100260837,0,0,1,0,NA,NA
100260838,1,1,NA,0,0,0
100260842,1,0,NA,0,NA,NA
100260842,1,0,NA,0,NA,NA
100260842,1,0,NA,0,NA,NA
100260846,1,0,NA,0,NA,NA
100260846,1,0,NA,0,NA,NA
100260846,1,0,NA,0,NA,NA
100260851,NA,1,0,1,NA,NA
100260852,0,1,NA,1,NA,NA
100260860,1,0,NA,0,NA,NA
100260860,1,0,NA,0,NA,NA
100260860,1,0,NA,0,NA,NA
100260867,1,1,NA,0,NA,NA
100260879,NA,0,NA,0,1,NA
100260879,NA,0,NA,0,1,NA
100260885,NA,1,0,1,1,NA
100260885,1,1,0,1,NA,NA
100260888,1,0,NA,0,NA,NA
100260888,1,0,NA,0,NA,NA
100260899,1,0,NA,0,NA,NA
100260899,1,0,NA,0,NA,NA
100260899,1,0,NA,0,NA,NA
100260906,0,1,NA,1,NA,NA
100260912,0,0,NA,0,NA,1
100260913,1,1,0,1,NA,NA
100260920,1,0,NA,0,NA,NA
100260921,0,1,NA,1,NA,NA
100260929,0,1,NA,1,NA,NA
100260930,1,0,NA,0,NA,NA
100260940,NA,0,1,0,0,0
100260942,1,0,NA,0,NA,NA
100260942,1,0,NA,0,NA,NA
100260942,1,0,NA,0,NA,NA
100260942,1,0,NA,0,NA,NA
100260948,0,1,NA,1,NA,NA
100260961,1,0,NA,0,NA,NA
100260965,1,0,NA,0,NA,NA
100260966,0,1,NA,1,NA,NA
100260977,0,0,NA,0,1,0
100260978,2,1,NA,2,0,1
100260978,0,1,NA,0,0,NA
100260996,0,0,1,0,NA,NA
100260997,1,1,0,1,NA,NA
100261003,1,1,NA,1,NA,0
100261004,1,1,NA,1,NA,0
100261008,1,0,NA,0,NA,NA
100261009,1,0,NA,0,NA,NA
100261008,1,0,NA,0,NA,NA
100261008,1,0,NA,0,NA,NA
100261012,NA,1,0,0,NA,NA
100261017,NA,0,NA,1,NA,0
100261025,1,0,0,0,NA,NA
100261025,1,0,0,0,NA,NA
100261025,1,0,0,0,NA,NA
100261025,1,0,0,0,NA,NA
100261030,1,1,NA,2,1,0
100261031,0,0,1,0,0,NA
100261036,NA,1,0,1,NA,NA
100261037,1,0,NA,0,NA,NA
100261036,1,1,0,1,NA,NA
100261042,1,1,0,1,NA,NA
100261048,0,1,NA,1,NA,NA
100261056,NA,1,0,0,NA,NA
100261061,NA,0,1,0,NA,0
100261065,0,0,NA,2,NA,0
100261080,1,0,NA,0,NA,NA
100261083,NA,1,0,1,NA,NA
100261087,1,NA,0,1,NA,1
100261088,0,1,NA,0,NA,0
100261096,1,1,NA,1,0,NA
100261099,0,1,NA,0,0,0
100261103,1,0,NA,0,NA,NA
100261110,NA,1,NA,0,0,NA
100261110,NA,1,NA,0,0,NA
100261132,NA,1,NA,0,0,0
100261136,1,NA,NA,0,NA,0
100261137,0,1,NA,1,NA,NA
100261146,NA,1,NA,0,0,NA
100261149,NA,1,NA,0,NA,0
100261158,NA,1,NA,1,NA,0
100261162,NA,0,NA,0,1,NA
100261167,1,0,NA,0,NA,NA
100261167,1,0,NA,0,NA,NA
100261167,1,0,NA,0,NA,NA
100261173,NA,0,NA,0,1,NA
100261183,NA,1,NA,0,NA,0
100261185,NA,1,NA,0,0,0
100261190,NA,0,NA,1,NA,1
100261191,NA,1,NA,0,NA,0
100261199,1,0,NA,0,NA,NA
100261202,NA,1,NA,0,0,NA
100261207,1,0,NA,0,NA,NA
100261208,1,0,NA,0,NA,NA
100261209,0,1,NA,1,NA,NA
100261207,1,0,NA,0,NA,NA
100261226,NA,1,NA,0,0,0
100261237,NA,1,0,0,0,0
100261259,1,0,NA,0,NA,NA
100261259,1,0,NA,0,NA,NA
100261268,NA,0,NA,0,1,NA
100261284,NA,0,1,0,0,NA
100261294,NA,0,NA,0,1,NA
100261295,NA,1,NA,1,0,NA
100261299,NA,1,NA,0,NA,0
100261299,NA,1,NA,0,NA,0
100261303,NA,1,NA,0,0,0
100261312,NA,1,NA,1,0,NA
100261313,NA,0,NA,0,NA,1
100261326,NA,0,NA,1,NA,1
100261331,NA,1,NA,0,NA,0
100261342,NA,0,NA,1,NA,0
100261357,NA,0,NA,0,1,1
100261358,NA,1,NA,2,0,0
100261360,NA,0,NA,1,1,NA
100261364,1,0,NA,0,NA,NA
100261364,1,0,NA,0,NA,NA
100261368,NA,1,NA,0,0,NA
100261380,NA,0,0,0,1,NA
100261391,NA,1,NA,1,0,NA
100261392,NA,0,NA,0,1,NA
100261392,NA,0,NA,0,1,NA
100261402,NA,1,NA,0,0,NA
100261413,NA,1,NA,0,NA,0
100261430,NA,1,NA,0,NA,2
100261430,NA,1,NA,0,NA,0
100261435,NA,0,NA,0,1,NA
100261443,NA,1,NA,0,NA,0
100261444,NA,0,NA,1,NA,1
100261448,NA,1,NA,1,0,NA
100261447,NA,0,NA,0,1,NA
100261451,NA,0,NA,0,1,NA
100261451,NA,0,NA,0,1,NA
100261451,NA,0,NA,0,1,NA
100261461,NA,1,NA,0,0,0
100261464,NA,1,NA,1,NA,0
100261469,NA,1,NA,0,0,0
100261479,1,1,NA,0,NA,0
100261489,NA,1,NA,0,0,1
100261491,0,0,NA,1,NA,NA
100261511,NA,0,1,1,NA,NA
100261518,NA,0,NA,0,1,NA
100261519,NA,1,NA,1,0,NA
100261522,NA,1,NA,0,NA,0
100261524,NA,1,NA,0,1,NA
100261530,NA,0,NA,0,NA,1
100261536,NA,1,NA,0,0,NA
100261542,NA,1,NA,0,0,1
100261547,NA,1,0,0,NA,NA
100261553,NA,1,NA,0,NA,1
100261557,NA,1,NA,1,NA,0
100261561,NA,0,NA,0,NA,1
100261561,NA,0,NA,0,NA,1
100261569,NA,1,NA,0,0,0
100261571,NA,1,NA,0,0,NA
100261575,NA,0,NA,0,NA,1
100261582,NA,0,NA,0,1,NA
100261582,NA,0,NA,0,1,NA
100261584,NA,0,NA,1,NA,0
100261584,NA,0,NA,1,NA,0
100261592,NA,1,NA,0,1,NA
100261597,NA,1,NA,0,NA,0
100261600,NA,1,NA,0,NA,0
100261613,NA,0,NA,0,NA,1
100261615,NA,1,NA,0,NA,0
100261618,NA,0,NA,1,0,1
100261630,NA,0,NA,0,1,NA
100261635,NA,0,NA,0,1,NA
100261642,NA,0,NA,0,NA,1
100261642,NA,0,NA,0,NA,1
100261643,NA,1,NA,1,NA,0
100261649,NA,1,NA,0,0,NA
100261656,1,0,NA,0,NA,0
100261690,1,0,NA,0,NA,NA
100261710,NA,1,NA,1,1,0
100261713,0,1,1,1,1,1
100261718,NA,0,NA,0,1,NA
100261718,NA,0,NA,0,1,NA
100261719,NA,1,NA,1,0,NA
100261730,NA,1,NA,0,1,NA
100261739,1,1,0,1,NA,NA
100261740,NA,0,1,0,NA,NA
100261753,NA,1,NA,0,0,0
100261755,NA,1,NA,0,NA,0
100261810,NA,1,NA,0,NA,0
100261856,NA,1,0,1,NA,NA
100261857,0,1,NA,1,NA,NA
100261868,NA,NA,NA,1,0,1
100261918,NA,0,NA,0,0,1
100261953,0,1,NA,0,NA,0
100261961,0,0,NA,1,NA,NA
100261964,1,0,NA,0,NA,NA
100261965,0,1,NA,1,NA,NA
100261969,1,0,NA,0,NA,NA
100261976,NA,0,NA,1,0,NA
100261983,1,0,NA,0,NA,NA
100261989,1,NA,0,0,0,NA
100261993,1,0,NA,0,NA,NA
100261994,NA,1,0,1,NA,NA
100262005,1,1,0,1,NA,NA
100262012,1,NA,NA,0,NA,0
100262013,NA,0,NA,1,NA,1
100262021,1,0,NA,0,NA,NA
100262022,0,1,NA,1,NA,NA
100262026,1,1,0,1,NA,NA
100262027,1,1,0,1,NA,NA
100262030,0,NA,NA,1,NA,1
100262032,1,1,0,1,1,NA
100262034,1,1,NA,0,NA,NA
100262035,1,1,NA,0,NA,NA
100262039,1,0,NA,0,NA,NA
100262040,NA,1,0,1,NA,NA
100262040,1,1,0,1,NA,NA
100262042,1,0,NA,0,0,NA
100262042,1,0,NA,0,0,NA
100262045,1,1,NA,0,NA,NA
100262051,NA,0,0,1,NA,NA
100262053,0,1,NA,1,1,NA
100262056,1,0,NA,0,NA,0
100262058,1,0,NA,0,NA,NA
100262059,0,1,NA,1,NA,NA
100262060,NA,1,0,1,NA,NA
100262069,1,0,0,0,NA,NA
100262069,1,0,0,0,NA,NA
100262073,1,0,NA,0,NA,NA
100262085,1,0,0,0,0,0
100262085,1,0,0,0,0,0
100262085,1,0,0,0,0,0
100262088,1,0,NA,0,NA,0
100262089,1,0,NA,0,NA,NA
100262089,1,0,NA,0,NA,NA
100262092,1,1,NA,0,NA,NA
100262095,1,NA,NA,0,NA,0
100262095,1,NA,NA,0,NA,0
100262099,1,0,NA,0,NA,NA
100262101,1,0,NA,0,NA,NA
100262108,NA,0,1,0,NA,0
100262110,1,NA,NA,0,1,NA
100262112,1,0,NA,0,NA,NA
100262115,0,NA,NA,0,1,NA
100262115,0,1,NA,0,NA,NA
100262117,1,0,NA,1,NA,NA
100262118,0,1,NA,0,NA,NA
100262120,0,0,NA,1,NA,0
100262122,1,1,0,1,NA,NA
100262124,1,1,0,1,NA,NA
100262133,1,0,NA,NA,NA,1
100262135,0,1,NA,1,NA,NA
100262136,1,0,NA,0,NA,NA
100262139,1,1,0,NA,NA,NA
100262140,0,0,NA,1,1,NA
100262141,1,1,NA,0,NA,NA
100262165,0,0,NA,0,NA,1
100262170,1,0,NA,0,NA,0
100262173,1,0,NA,0,NA,NA
100262178,0,0,NA,1,NA,NA
100262183,1,0,NA,0,NA,NA
100262184,1,0,NA,0,NA,NA
100262185,0,1,NA,0,NA,NA
100262190,2,0,NA,0,0,0
100262196,0,NA,NA,1,NA,1
100262222,1,0,NA,0,NA,NA
100262222,1,0,NA,0,NA,NA
100262222,1,0,NA,0,NA,NA
100262222,1,0,NA,0,NA,NA
100262223,0,1,NA,1,NA,NA
100262226,1,0,NA,0,0,NA
100262226,1,0,NA,0,0,NA
100262229,1,NA,0,0,NA,NA
100262230,NA,0,1,1,NA,NA
100262234,1,0,NA,0,NA,NA
100262236,0,1,NA,1,NA,NA
100262237,1,0,NA,0,NA,NA
100262238,1,0,NA,0,NA,NA
100262239,0,1,NA,1,NA,NA
100262250,1,0,NA,0,NA,0
100262250,1,0,NA,0,NA,0
100262261,1,0,NA,0,NA,0
100262263,1,0,NA,0,NA,0
100262274,NA,0,NA,1,NA,1
100262279,1,0,NA,0,NA,0
100262289,1,1,0,1,1,NA
100262298,1,0,0,0,NA,NA
100262306,1,0,NA,1,NA,NA
100262310,1,0,NA,0,NA,NA
100262316,0,0,NA,1,NA,NA
100262320,1,0,NA,0,NA,NA
100262321,0,1,NA,1,NA,NA
100262326,1,2,NA,0,NA,NA
100262328,1,0,NA,0,NA,NA
100262332,1,0,NA,0,NA,0
100262335,1,0,NA,0,NA,NA
100262335,NA,0,NA,0,1,NA
100262340,0,1,NA,1,NA,NA
100262341,1,0,NA,0,NA,NA
100262346,0,0,1,0,NA,0
100262348,1,1,0,1,NA,NA
100262353,1,0,0,NA,NA,NA
100262353,1,0,0,NA,NA,NA
100262358,1,0,NA,0,0,NA
100262367,NA,1,0,1,NA,NA
100262368,1,0,NA,0,NA,NA
100262373,1,0,NA,0,NA,NA
100262375,1,1,NA,0,NA,NA
100262378,1,1,0,NA,NA,NA
100262379,1,0,NA,1,NA,NA
100262380,1,1,0,NA,NA,NA
100262385,1,1,NA,0,NA,NA
100262386,1,1,NA,0,NA,NA
100262389,1,0,NA,0,NA,NA
100262389,1,0,NA,0,NA,NA
100262390,0,1,NA,1,NA,NA
100262391,0,1,NA,1,NA,NA
100262389,1,0,NA,0,NA,NA
100262401,1,0,NA,0,0,NA
100262406,0,0,1,0,NA,NA
100262408,0,0,NA,1,NA,1
100262408,0,0,NA,NA,NA,1
100262411,1,0,NA,0,0,NA
100262412,0,0,NA,0,1,NA
100262419,0,1,NA,1,NA,NA
100262419,0,1,NA,1,NA,NA
100262422,1,0,NA,0,NA,NA
100262422,1,0,NA,0,NA,NA
100262422,1,0,NA,0,NA,NA
100262426,1,1,0,1,1,1
100262428,0,0,NA,1,0,NA
100262430,1,0,NA,0,NA,0
100262430,1,0,NA,0,NA,0
100262433,1,NA,NA,0,NA,0
100262435,1,0,NA,0,NA,0
100262438,0,1,1,1,NA,NA
100262442,0,1,NA,1,NA,NA
100262443,0,0,NA,1,NA,NA
100262450,1,1,0,1,NA,NA
100262450,1,1,0,1,1,NA
100262453,1,0,NA,0,NA,NA
100262453,1,0,NA,0,NA,NA
100262454,NA,1,NA,1,NA,0
100262458,1,0,NA,0,NA,0
100262460,0,0,1,0,NA,NA
100262461,1,1,0,1,NA,NA
100262466,NA,1,NA,0,0,NA
100262469,NA,0,1,0,NA,NA
100262477,1,0,NA,0,NA,NA
100262489,0,0,1,0,NA,NA
100262490,NA,0,1,0,NA,NA
100262491,1,NA,NA,0,NA,0
100262492,0,1,NA,1,NA,NA
100262490,1,0,NA,0,NA,NA
100262501,1,0,NA,0,0,NA
100262501,1,0,NA,0,0,NA
100262501,1,0,NA,0,0,NA
100262503,1,1,NA,0,1,NA
100262504,0,0,NA,0,1,NA
100262510,0,1,NA,1,NA,NA
100262513,1,0,NA,0,NA,NA
100262513,1,0,NA,0,NA,NA
100262513,1,0,NA,0,NA,NA
100262517,0,0,NA,0,NA,1
100262521,0,1,NA,1,NA,NA
100262522,1,0,NA,0,NA,NA
100262523,1,0,0,0,NA,NA
100262527,0,1,NA,1,NA,NA
100262528,1,0,NA,0,NA,NA
100262530,0,0,NA,0,1,NA
100262535,0,1,NA,1,NA,NA
100262536,1,0,NA,0,NA,NA
100262538,0,1,NA,1,NA,NA
100262539,0,1,NA,1,NA,NA
100262542,1,0,NA,0,NA,NA
100262548,NA,1,NA,2,0,NA
100262549,1,0,NA,0,NA,NA
100262550,1,0,NA,0,NA,NA
100262550,1,0,NA,0,NA,NA
100262551,0,1,NA,1,NA,NA
100262560,1,1,NA,1,NA,0
100262564,1,0,NA,0,NA,NA
100262578,1,1,NA,0,NA,NA
100262579,0,0,NA,1,NA,NA
100262581,1,0,NA,0,NA,NA
100262589,0,0,2,0,0,0
100262591,1,0,NA,0,NA,NA
100262591,1,0,NA,0,NA,NA
100262595,0,0,NA,NA,NA,1
100262596,1,1,NA,0,0,NA
100262601,0,0,1,0,NA,NA
100262607,1,1,0,1,NA,NA
100262612,1,0,NA,0,NA,NA
100262613,1,0,NA,0,NA,NA
100262619,NA,1,NA,0,NA,0
100262626,1,0,NA,1,NA,NA
100262627,0,NA,1,0,NA,NA
100262627,0,NA,1,0,NA,NA
100262631,NA,1,NA,0,NA,0
100262633,1,0,NA,0,NA,0
100262633,1,0,NA,0,NA,0
100262641,0,0,1,0,0,NA
100262651,1,0,NA,0,NA,0
100262651,1,0,NA,0,NA,0
100262657,1,1,0,NA,NA,NA
100262657,NA,1,0,1,NA,NA
100262658,1,1,NA,0,NA,NA
100262669,0,0,NA,0,NA,1
100262678,1,1,0,1,NA,NA
100262678,1,1,0,1,NA,NA
100262684,1,1,NA,1,0,NA
100262683,0,0,1,0,NA,NA
100262689,1,0,NA,0,NA,NA
100262699,1,0,NA,0,0,NA
100262699,1,0,NA,0,0,NA
100262702,1,0,NA,0,NA,NA
100262703,0,1,NA,1,NA,NA
100262706,0,0,NA,1,NA,NA
100262718,1,0,NA,0,NA,0
100262720,1,0,NA,0,NA,NA
100262720,1,0,NA,0,NA,NA
100262721,0,1,NA,1,NA,NA
100262722,0,1,NA,1,NA,NA
100262734,1,0,NA,0,NA,NA
100262737,1,NA,NA,0,0,NA
100262740,0,0,NA,0,NA,1
100262743,0,0,1,0,NA,NA
100262744,NA,0,1,0,NA,NA
100262746,1,0,NA,0,NA,NA
100262755,NA,1,0,1,NA,NA
100262756,0,1,NA,1,NA,1
100262756,0,1,NA,1,NA,NA
100262759,1,NA,0,1,NA,NA
100262760,1,0,NA,1,NA,NA
100262761,0,0,1,0,NA,NA
100262764,1,1,0,1,NA,NA
100262765,0,0,1,0,NA,NA
100262765,0,0,1,0,NA,NA
100262767,1,NA,NA,0,0,NA
100262770,1,0,NA,0,NA,0
100262772,NA,1,0,1,NA,NA
100262777,1,0,NA,0,NA,NA
100262778,1,0,NA,0,NA,NA
100262778,1,0,NA,0,NA,NA
100262779,0,1,NA,1,NA,NA
100262782,1,0,NA,0,NA,0
100262783,1,0,NA,0,NA,NA
100262791,0,0,NA,1,1,NA
100262791,0,0,NA,1,NA,NA
100262793,1,0,NA,0,NA,NA
100262794,1,0,NA,0,NA,NA
100262795,0,1,NA,1,NA,NA
100262797,0,1,0,0,NA,NA
100262797,0,1,0,2,NA,NA
100262798,1,NA,NA,0,0,NA
100262801,1,0,NA,0,0,NA
100262801,1,0,NA,0,0,NA
100262805,0,0,1,0,NA,NA
100262808,1,0,NA,0,0,NA
100262810,NA,0,1,0,NA,NA
100262815,1,0,NA,0,NA,0
100262817,NA,1,NA,0,NA,0
100262825,0,0,NA,1,NA,NA
100262832,0,NA,NA,1,1,1
100262833,0,NA,NA,1,1,1
100262834,1,NA,NA,0,0,0
100262841,0,0,NA,0,1,NA
100262841,0,0,NA,0,1,NA
